event_id,signal_date,execution_date,execution_date_basis,week_id,ticker,name,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,rank_in_subpool,risk_score,risk_bucket,turnover_state,selected_by_vnext,selected_outcome_candidate,case_trace_only,diagnostic_only,not_live_rule,included_in_path_table,blocked_reason
2026-01-30|6265,2026-01-30,2026-02-02,next_trading_day_after_signal_date,2026-W05,6265,方土昶,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,65.24046569215544,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-02-06|3491,2026-02-06,2026-02-09,next_trading_day_after_signal_date,2026-W06,3491,昇達科,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,60.80592459879945,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-02-06|6510,2026-02-06,2026-02-09,next_trading_day_after_signal_date,2026-W06,6510,精測,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,61.72403683784837,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-02-11|7717,2026-02-11,2026-02-20,next_trading_day_after_signal_date,2026-W07,7717,萊德光電-KY,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,63.054209355126325,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-02-11|6588,2026-02-11,2026-02-20,next_trading_day_after_signal_date,2026-W07,6588,東典光電,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,64.52157852822334,high,normal,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-02-26|6588,2026-02-26,2026-03-02,next_trading_day_after_signal_date,2026-W09,6588,東典光電,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.17552895359495,high,high_attention,True,True,False,True,True,True,
2026-02-26|7717,2026-02-26,2026-03-02,next_trading_day_after_signal_date,2026-W09,7717,萊德光電-KY,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.51758909497028,high,high_attention,True,True,False,True,True,True,
2026-03-06|5386,2026-03-06,2026-03-09,next_trading_day_after_signal_date,2026-W10,5386,青雲,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,63.508834747810994,high,high_attention,True,True,False,True,True,True,
2026-03-06|3576,2026-03-06,2026-03-09,next_trading_day_after_signal_date,2026-W10,3576,聯合再生,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,72.14331926867838,high,high_attention,True,True,False,True,True,True,
2026-03-13|5386,2026-03-13,2026-03-16,next_trading_day_after_signal_date,2026-W11,5386,青雲,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.67997073212025,high,high_attention,True,True,False,True,True,True,
2026-03-13|6715,2026-03-13,2026-03-16,next_trading_day_after_signal_date,2026-W11,6715,嘉基,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.34393570041871,high,high_attention,True,True,False,True,True,True,
2026-03-20|5386,2026-03-20,2026-03-23,next_trading_day_after_signal_date,2026-W12,5386,青雲,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.2868179500548,high,high_attention,True,True,False,True,True,True,
2026-03-20|6217,2026-03-20,2026-03-23,next_trading_day_after_signal_date,2026-W12,6217,中探針,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,66.01610348952951,high,high_attention,True,True,False,True,True,True,
2026-03-27|6217,2026-03-27,2026-03-30,next_trading_day_after_signal_date,2026-W13,6217,中探針,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,69.13156430319951,high,high_attention,True,True,False,True,True,True,
2026-03-27|6715,2026-03-27,2026-03-30,next_trading_day_after_signal_date,2026-W13,6715,嘉基,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,67.2076175179485,high,high_attention,True,True,False,True,True,True,
2026-04-02|6217,2026-04-02,2026-04-07,next_trading_day_after_signal_date,2026-W14,6217,中探針,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,69.22558375666729,high,high_attention,True,True,False,True,True,True,
2026-04-02|6683,2026-04-02,2026-04-07,next_trading_day_after_signal_date,2026-W14,6683,雍智科技,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,67.68829988354203,high,high_attention,True,True,False,True,True,True,
2026-04-10|6217,2026-04-10,2026-04-13,next_trading_day_after_signal_date,2026-W15,6217,中探針,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.8999085764234,high,high_attention,True,True,False,True,True,True,
2026-04-10|6830,2026-04-10,2026-04-13,next_trading_day_after_signal_date,2026-W15,6830,汎銓,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,66.26866394784358,high,high_attention,True,True,False,True,True,True,
2026-04-17|6830,2026-04-17,2026-04-20,next_trading_day_after_signal_date,2026-W16,6830,汎銓,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.08283821118755,high,high_attention,True,True,False,True,True,True,
2026-04-17|6217,2026-04-17,2026-04-20,next_trading_day_after_signal_date,2026-W16,6217,中探針,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,67.78771859013395,high,high_attention,True,True,False,True,True,True,
2026-04-24|6217,2026-04-24,2026-04-27,next_trading_day_after_signal_date,2026-W17,6217,中探針,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.00822066339398,high,high_attention,True,True,False,True,True,True,
2026-04-24|7734,2026-04-24,2026-04-27,next_trading_day_after_signal_date,2026-W17,7734,印能科技,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,64.06965274277792,high,high_attention,True,True,False,True,True,True,
2026-04-30|6861,2026-04-30,2026-05-04,next_trading_day_after_signal_date,2026-W18,6861,睿生光電,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.24781900809471,high,high_attention,True,True,False,True,True,True,
2026-05-08|6861,2026-05-08,2026-05-11,next_trading_day_after_signal_date,2026-W19,6861,睿生光電,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.56117824223692,high,high_attention,True,True,False,True,True,True,
2026-05-15|6861,2026-05-15,2026-05-18,next_trading_day_after_signal_date,2026-W20,6861,睿生光電,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.73649957157438,high,high_attention,True,True,False,True,True,True,
2026-05-22|6861,2026-05-22,2026-05-25,next_trading_day_after_signal_date,2026-W21,6861,睿生光電,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,65.03685779955939,high,normal,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-05-29|3026,2026-05-29,2026-06-01,next_trading_day_after_signal_date,2026-W22,3026,禾伸堂,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.45821266509977,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-05|7610,2026-06-05,2026-06-08,next_trading_day_after_signal_date,2026-W23,7610,聯友金屬-創,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,61.89635798121432,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-05|3026,2026-06-05,2026-06-08,next_trading_day_after_signal_date,2026-W23,3026,禾伸堂,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,64.10639687155702,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-12|3026,2026-06-12,2026-06-15,next_trading_day_after_signal_date,2026-W24,3026,禾伸堂,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.50709123951853,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-12|7610,2026-06-12,2026-06-15,next_trading_day_after_signal_date,2026-W24,7610,聯友金屬-創,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,64.92168788043756,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-18|3026,2026-06-18,2026-06-22,next_trading_day_after_signal_date,2026-W25,3026,禾伸堂,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.98106525401146,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-18|7610,2026-06-18,2026-06-22,next_trading_day_after_signal_date,2026-W25,7610,聯友金屬-創,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,65.58308080096384,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-26|7610,2026-06-26,2026-06-29,next_trading_day_after_signal_date,2026-W26,7610,聯友金屬-創,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.57986032238946,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-26|2492,2026-06-26,2026-06-29,next_trading_day_after_signal_date,2026-W26,2492,華新科,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,67.35526476233333,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2026-06-29|7610,2026-06-29,2026-06-30,next_trading_day_after_signal_date,2026-W27,7610,聯友金屬-創,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,67.18016672675982,high,high_attention,True,True,False,True,True,False,insufficient_30d_future_path_with_current_data_coverage|missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
